prolific_id,viss.aims.1,viss.aims.2,viss.aims.3,viss.coi.1,viss.coi.2,viss.consensus.1,viss.consensus.2,viss.fallible.1,viss.fallible.2,viss.ir,viss.nonsubj.1,viss.nonsubj.2,viss.pluralism.1,viss.pluralism.3,viss.stdpt,viss.value.conflict,viss.vfi.1,viss.vfi.2,viss.wait.policy,coss.1,coss.2,coss.3,coss.4,coss.5,coss.6,gss_college,gss_congress,gss_k12,gss_companies,gss_medicine,gss_science,effect,scientism.reality,scientism.higher.pow,scientism.truth,scientism.knowledge,scientism.morality,scientism.evolution,scientism.questions,scientism.problems,scientism.malleabl,scientism.critique,scientism.benefits,scientism.value,osi.timer_firstclick,osi.timer_lastclick,osi.timer_pagesubmit,osi.timer_clickcount,osi.radioactive,osi.nitrogen,osi.copernicus.1,osi.copernicus.2,osi.valid,osi.prob1,osi.prob2,osi.die,osi.bucks,osi.lillypad,osi.lasers,osi.electrons,osi.antibiotics,age,gender_id,gender_lived,race_ethnicity,religious,occupation,politics,party,rwa.conservatism.1,rwa.conservatism.2,rwa.conservatism.3,rwa.conservatism.4,rwa.conservatism.5,rwa.conservatism.6,rwa.traditionalism.1,rwa.traditionalism.2,rwa.traditionalism.3,rwa.traditionalism.4,rwa.traditionalism.5,rwa.traditionalism.6,rwa.authoritarianism.1,rwa.authoritarianism.2,rwa.authoritarianism.3,rwa.authoritarianism.4,rwa.authoritarianism.5,rwa.authoritarianism.6,coss,scientism,rwa.conservatism,rwa.traditionalism,rwa.authoritarianism,rwa,occ_prestige,osi_score
9c8c54d92f92a8c2f21654ca14a66902ef255d30142ddabb77492947,6,5,5,5,7,3,1,1,2,6,5,3,1,1,5,1,7,2,3,3,2,2,7,6,6,2,1,2,2,3,3,2,3,2,3,3,4,2,3,4,3,1,3,3,4.201,142.972,148.703,17,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,19,Man/Male,Man/Male,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",6,Other - Community and/or Social Service Specialist,6,Republican,4,4,3,3,4,2,5,1,1,6,1,6,5,2,6,2,2,2,4.333333333333333,2.8333333333333335,3.3333333333333335,3.3333333333333335,3.1666666666666665,3.2777777777777777,49.6,10
b31c9aac24dcb24c4803546d14db0247d8e81027a8d364ac3be5351a,7,3,1,7,7,4,1,1,3,2,5,3,2,3,4,2,7,3,3,3,2,3,7,3,4,3,2,3,1,3,3,3,3,3,3,3,3,4,3,4,3,2,3,3,3.433,117.85,128.386,13,FALSE,Carbon Dioxide,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,45,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,more than 6 months,4,Independent,5,6,4,5,5,3,1,3,7,3,2,1,5,3,5,1,6,3,3.6666666666666665,3.0833333333333335,4.666666666666667,2.8333333333333335,3.8333333333333335,3.777777777777778,NA,9
bda10b6d9fbfff514eec2854f0003a960fa3e24666f9dbfc172bce4c,7,5,3,5,6,1,2,2,2,6,5,6,3,5,3,5,5,3,5,6,6,6,6,6,6,4,2,4,3,5,5,3,3,3,3,3,3,4,3,5,3,3,4,3,8.979,232.831,235.501,23,FALSE,Oxygen,Earth goes around the Sun,1 year,The second way,No,Yes,300,10,24,TRUE,TRUE,FALSE,47,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,Billing Clerk,3,Independent,3,6,2,6,6,2,3,3,6,2,5,2,5,5,5,5,3,3,6,3.3333333333333335,4.166666666666667,3.5,4.333333333333333,4,38.34,8
d418724fe8840187cc55ea424b209a9a8a5b0bbfd45644efa77fda68,7,7,6,2,6,2,1,1,4,4,5,6,4,4,3,5,5,4,4,7,6,4,1,1,7,2,1,3,1,4,4,3,3,2,3,4,4,4,3,5,3,2,3,3,16.251,187.961,206.878,23,FALSE,Oxygen,Earth goes around the Sun,1 year,The second way,No,Yes,500,1,24,FALSE,TRUE,FALSE,20,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",3,Elementary School Teacher (except Special Education),4,Independent,5,7,4,4,4,4,3,5,5,3,3,1,4,7,4,4,6,6,4.333333333333333,3.25,4.666666666666667,3.3333333333333335,5.166666666666667,4.388888888888889,57.35,9
7ed85ae2341045e6707ba9ba97101703bac752514b9e7f3915979dd0,7,2,1,2,5,1,1,1,1,3,3,5,1,3,5,5,5,2,1,7,7,6,1,1,7,3,1,3,2,3,5,3,3,3,3,4,3,4,4,4,4,3,4,3,1.477,131.781,136.683,14,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,44,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,Computer Specialist,3,Independent,4,7,3,7,7,3,3,7,7,1,7,2,7,6,3,7,4,7,4.833333333333333,3.5,5.166666666666667,4.5,5.666666666666667,5.111111111111112,69.11,10
d3675a426a0b9eb3420f8ee869da4c784073102a8069b0a823f9b6c1,7,6,2,3,5,1,2,2,2,5,5,3,3,3,7,5,7,3,2,6,6,7,6,6,6,3,2,3,2,5,4,3,4,3,4,4,4,4,4,5,4,2,4,3,3.219,87.988,88.559,39,FALSE,Oxygen,Earth goes around the Sun,1 year,The second way,No,No,250,1,24,TRUE,TRUE,FALSE,58,Man/Male,Man/Male,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,Retired,2,Democrat,3,6,2,5,5,3,2,6,7,2,6,1,3,5,3,5,2,6,6.166666666666667,3.75,4,4,4,4,NA,7
6da9d14052e02739c6151e098d25fd2e96b8f0511dd4ee67811ec1d8,7,5,5,4,5,1,1,1,1,2,3,4,1,1,6,5,5,3,2,6,4,4,3,6,6,4,3,2,1,4,4,3,4,3,3,3,4,3,3,5,3,3,3,3,5.465,243.603,248.119,13,FALSE,Oxygen,Earth goes around the Sun,1 year,The first way,No,Yes,500,10,47,FALSE,TRUE,FALSE,61,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,Retired,1,Democrat,3,7,2,5,4,4,4,7,7,2,6,1,4,4,4,7,3,6,4.833333333333333,3.3333333333333335,4.166666666666667,4.5,4.666666666666667,4.444444444444445,NA,8
5a4291175028c2f218542e5ba9a3e04e5add3816a1cba5e663d27a9a,7,5,5,2,4,2,4,2,2,4,6,6,5,3,5,3,5,4,2,6,6,6,1,1,7,4,3,4,3,4,4,3,4,3,4,3,4,3,3,5,4,4,3,3,5.56,522.668,596.977,23,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,100,24,FALSE,TRUE,FALSE,41,Man/Male,Man/Male,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",2,more than 6 months,1,Democrat,4,3,3,2,2,5,3,4,7,2,2,2,6,4,3,3,4,4,4.5,3.5833333333333335,3.1666666666666665,3.3333333333333335,4,3.5,NA,10
fbcdeb987042f8411f0b5f56eb425b9dcb7650bcdfc2e39cf2ea17a1,6,5,2,2,5,2,1,1,5,5,3,1,2,2,4,4,1,2,2,6,4,3,6,6,6,4,2,4,3,4,3,3,3,2,3,3,3,3,3,4,3,2,3,3,7.7,170.877,176.01,13,FALSE,Oxygen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,FALSE,FALSE,53,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,Preschool Teacher (except Special Education),1,Democrat,2,7,2,4,4,2,4,4,7,3,3,1,3,4,2,6,6,7,5.166666666666667,2.9166666666666665,3.5,3.6666666666666665,4.666666666666667,3.9444444444444446,54.85,8
0ba29f54c9fd1835f39da9c4b323d2c60fe7601ee917941b65b64ae3,7,6,2,3,4,2,1,1,2,4,2,2,2,3,6,2,2,1,1,7,6,6,1,1,7,3,3,4,3,4,4,3,3,3,4,3,3,3,3,5,3,2,4,3,5.176,254.834,255.843,40,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,63,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,Genetic Counselor,2,Democrat,3,7,1,7,5,1,3,4,7,2,7,2,6,5,2,7,2,7,4.666666666666667,3.25,4,4.166666666666667,4.833333333333333,4.333333333333333,68.21,10
cedccbe20caecbe6c6b00a522d3d352837fe9ee162f985e6205a913a,7,7,6,2,2,1,1,1,2,2,2,6,2,6,6,5,6,1,2,6,5,7,1,6,7,5,2,4,3,5,5,2,4,3,4,3,3,4,4,5,4,3,3,4,4.061,173.02,176.163,28,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,44,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,NA,2,Democrat,3,6,3,5,4,3,3,6,7,2,6,1,3,5,2,6,3,6,5.333333333333333,3.6666666666666665,4,4.166666666666667,4.166666666666667,4.111111111111112,NA,10
d20082d9166719bf60bc7c153a6c1ea35a047b8481b3fc501aebb2da,7,6,2,4,1,3,4,1,1,3,5,7,7,6,5,1,7,6,4,2,5,7,6,1,7,3,2,1,2,4,4,3,3,3,4,3,3,4,2,5,3,4,3,3,425.125,637.467,647.99,8,FALSE,Carbon Dioxide,Earth goes around the Sun,1 year,The first way,No,No,300,100,12,TRUE,FALSE,TRUE,14,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",2,Dental Hygienist,4,Independent,7,1,7,1,1,5,3,1,1,6,1,3,7,1,7,1,6,1,4.666666666666667,3.3333333333333335,3.6666666666666665,2.5,3.8333333333333335,3.3333333333333335,54.74,4
4629fd06f0999464b44efcbd68058e25c966e5eb628a5de5eacd7f26,5,5,2,2,3,2,2,2,3,5,3,3,2,2,2,5,4,1,4,6,4,5,6,6,6,4,2,3,3,4,4,3,3,3,4,3,3,3,3,4,3,2,4,3,13.992,166.688,170.664,13,FALSE,Oxygen,Earth goes around the Sun,1 year,The second way,No,Yes,500,100,24,FALSE,FALSE,FALSE,57,Man/Male,Man/Male,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,Retired,2,Democrat,3,7,3,6,3,3,3,6,7,2,6,1,3,5,4,5,4,6,5.5,3.1666666666666665,4.166666666666667,4.166666666666667,4.5,4.277777777777778,NA,8
37e94ac5f40925010427e4fb1db87079f7a7fe2e41f1ea024cac3560,6,7,6,5,6,6,2,6,7,6,5,3,7,3,6,4,7,5,7,1,2,3,7,2,1,5,3,5,4,5,4,3,4,3,2,3,3,5,2,4,2,3,4,4,25.717,545.143,558.305,17,TRUE,Carbon Dioxide,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,TRUE,FALSE,FALSE,32,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",6,Human Resources Assistant,1,Republican,7,1,1,1,1,3,2,2,1,5,1,7,2,6,7,1,7,2,2.6666666666666665,3.25,2.3333333333333335,3,4.166666666666667,3.166666666666667,47.04,6
c9c2914d51cdc4cd16db4c334d1c84238720448f2760eda7ea8d7ec0,6,6,5,4,4,4,3,3,3,5,3,6,3,4,4,3,5,4,4,5,6,6,4,3,4,2,2,3,2,3,3,3,3,1,3,2,3,3,3,4,4,3,3,3,11.031,130.526,132.54,43,FALSE,Hydrogen,Earth goes around the Sun,1 day,The second way,No,No,500,10,24,FALSE,TRUE,FALSE,39,Man/Male,Man/Male,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",5,"Credit Authorizer, Checker, and/or Clerk",2,Democrat,4,4,3,5,4,3,4,3,3,3,3,3,4,5,5,3,4,4,4.666666666666667,2.9166666666666665,3.8333333333333335,3.1666666666666665,4.166666666666667,3.7222222222222223,39.04,7
24b2010347ded9a1aa292ede83c3435bcd6cf82d1d303d690b614399,4,4,6,6,6,5,1,1,6,6,7,1,2,2,2,1,7,4,4,1,2,2,2,2,1,2,1,3,2,3,2,2,1,2,1,2,1,2,2,2,1,1,1,1,3.229,59.27,69.762,14,FALSE,Nitrogen,Earth goes around the Sun,1 year,The first way,No,Yes,500,1,47,TRUE,FALSE,FALSE,5,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",5,Supervisor/Manager of Retail Sales Workers,6,Republican,7,4,6,3,3,4,6,2,2,7,2,4,4,2,7,2,5,4,1.6666666666666667,1.4166666666666667,4.5,3.8333333333333335,4,4.111111111111111,44.84,7
6adb6a1ef9a04f2a3ebef189a85a4a40f9a947bdd06ff599b66245f4,7,7,7,7,5,1,1,1,1,7,1,7,1,1,7,6,7,1,7,5,7,5,1,1,7,3,1,3,2,3,3,2,3,2,1,2,4,1,3,4,2,2,3,3,3.934,73.246,76.41,24,FALSE,Carbon Dioxide,Earth goes around the Sun,1 year,The second way,No,No,1,1,24,TRUE,TRUE,FALSE,41,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",2,Homemaker/Stay at home parent,7,Republican,7,1,7,1,1,1,7,1,1,7,1,7,7,3,7,1,3,1,4.333333333333333,2.5,3,4,3.6666666666666665,3.5555555555555554,NA,7
2392b33b4a46a4b5075629cd90cb2e6276459b37fa00da628e180c28,4,4,5,4,4,4,4,4,4,4,4,4,4,5,4,3,4,4,4,3,3,4,7,7,6,3,3,3,3,3,2,2,1,2,2,3,3,3,2,2,1,3,5,1,165.29,498.744,500.361,51,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,No,500,10,47,FALSE,TRUE,FALSE,45,Woman/Female,Woman/Female,Black: A person having origins in any of the Black racial groups of Africa,4,Receptionist and/or Information Clerk,2,Democrat,6,4,4,2,4,4,2,4,2,4,4,7,4,4,4,2,4,4,5,2.3333333333333335,4,3.8333333333333335,3.6666666666666665,3.8333333333333335,37.97,9
049d648eb62fac69a5775dd91772569d4a21993dd1267b3eb284c3a6,6,5,2,4,6,2,1,1,3,5,6,3,2,3,4,3,6,3,2,5,4,5,3,3,4,3,1,2,2,3,4,2,3,3,4,3,4,4,3,4,3,2,3,3,5.74,262.12,265.385,24,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,43,Man/Male,Man/Male,"Asian or Pacific Islander: A person having origins in any of the original peoples of the Far East, Southeast Asia, the Indian subcontinent or the Pacific Islands",1,Sales Manager,3,Democrat,5,6,4,4,4,4,2,4,7,2,2,1,2,3,4,3,5,3,4,3.25,4.5,3,3.3333333333333335,3.611111111111111,47.87,10
8d12ae87f1f321c96fa46c2c6a011c68a6a4df599b7f5853cc157c7d,6,5,3,4,6,2,2,2,2,6,2,2,2,3,4,4,6,3,2,5,3,3,5,3,5,3,3,4,4,4,4,3,3,2,4,3,3,3,3,4,4,2,3,3,3.205,249.426,262.947,15,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,4,FALSE,TRUE,TRUE,41,Man/Male,Man/Male,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",4,NA,6,Independent,4,3,5,3,3,4,4,2,4,2,2,2,5,6,4,3,5,4,4,3.0833333333333335,3.6666666666666665,2.6666666666666665,4.5,3.611111111111111,NA,9
ee37da202f739c5bb2546cb8a3519fc1f6c61e199c415ac7f04d1237,6,6,3,2,2,2,1,2,3,2,6,4,1,5,7,5,4,2,2,6,6,4,6,1,7,4,2,4,1,4,4,3,3,3,3,3,3,4,3,4,3,2,3,3,2.527,100.778,104.842,13,FALSE,Oxygen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,43,Genderqueer/Gender Non-binary/Gender Fluid,Something other than man/male or woman/female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,Other - Media Related Worker,NA,Democrat,2,7,2,6,7,2,3,7,7,2,4,2,2,7,2,5,4,7,5,3.0833333333333335,4.333333333333333,4.166666666666667,4.5,4.333333333333333,56.06,9
ac3226cf37446fe1b58a4bbc5c62a27d9bec4a157bb0f9a9e8e47a4e,7,5,2,4,5,4,1,3,2,4,2,2,1,1,6,3,5,2,1,3,3,3,4,4,5,3,2,3,2,3,3,3,3,3,3,3,3,5,3,3,3,2,3,3,6.497,240.213,252.395,14,FALSE,Oxygen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,49,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,Retired,2,Democrat,5,6,3,6,5,3,5,4,7,5,6,1,3,4,4,5,4,3,3.6666666666666665,3.0833333333333335,4.666666666666667,4.666666666666667,3.8333333333333335,4.388888888888889,NA,9
652dc8d3a59e41c7bfcf91121c36d68518c3260fb98b4075e8d231ac,7,6,6,4,6,3,1,1,2,3,5,6,2,3,4,3,3,3,3,3,3,4,7,5,5,3,2,4,3,4,4,3,2,2,2,3,3,2,3,4,3,2,3,3,6.847,130.855,134.417,17,FALSE,Oxygen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,12,Man/Male,Man/Male,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",5,Electrical Engineers,7,Republican,6,3,4,6,3,3,4,2,2,7,1,7,5,5,6,4,3,4,4.5,2.6666666666666665,4.166666666666667,3.8333333333333335,4.5,4.166666666666667,71.37,9
fc32d0793f18628e5594e04bffe5cc20e69c6f2c6ae4bd1947dd1e84,7,5,3,2,5,2,2,5,2,4,3,5,1,4,6,4,6,3,4,7,5,6,1,1,6,3,2,3,2,4,4,3,4,3,3,3,4,4,3,5,4,4,4,3,2.799,102.592,210.951,32,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,24,FALSE,TRUE,FALSE,6,Woman/Female,Woman/Female,"Asian or Pacific Islander: A person having origins in any of the original peoples of the Far East, Southeast Asia, the Indian subcontinent or the Pacific Islands",1,Occupational Therapist Aide,2,Independent,3,5,3,3,6,3,2,6,7,2,4,1,4,3,4,4,5,4,4.333333333333333,3.6666666666666665,3.8333333333333335,3.6666666666666665,4,3.8333333333333335,55.37,10
ab61095413e6717e5c176e31ffdec904c89eeffc38e0f810d3d2c0e9,7,5,5,4,6,2,1,2,6,4,6,1,1,5,6,3,4,3,6,6,4,5,1,6,6,2,2,2,2,3,4,2,3,2,3,4,4,3,3,4,4,3,3,3,14.865,291.724,294.67,17,FALSE,Nitrogen,Earth goes around the Sun,1 day,The second way,No,Yes,500,10,47,TRUE,TRUE,FALSE,33,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",3,Middle School Teacher (except Special and Vocational Education),6,Republican,7,5,7,2,3,4,7,2,3,3,1,2,4,3,5,4,5,2,4.666666666666667,3.25,4.666666666666667,3,3.8333333333333335,3.8333333333333335,55.37,8
7f95a8d2424b0da24039a3e45b22bac84b9423a9d7208149396d119c,6,6,5,2,6,7,3,1,3,6,5,3,3,3,6,4,2,3,3,6,3,5,4,5,3,4,2,4,3,4,5,3,4,3,5,2,3,3,3,4,3,2,4,4,0,0,44.697,0,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,9,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",2,Order Clerk,4,Independent,4,5,3,5,6,3,2,5,5,3,6,3,5,6,6,3,6,3,4.333333333333333,3.3333333333333335,4.333333333333333,4,4.833333333333333,4.388888888888888,33.87,10
3e14733be78b945546ddbcb03f710cad6d48ad6e1c046086a3f008ca,7,4,4,4,4,4,2,1,3,2,4,4,1,2,4,3,4,4,4,4,4,4,5,5,4,3,1,3,1,3,3,2,2,3,3,3,3,3,1,5,3,2,3,3,5.6,169.085,172.431,25,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,100,47,FALSE,FALSE,FALSE,39,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,Retired,3,Independent,1,7,1,6,6,1,4,6,7,2,4,1,4,4,2,5,4,4,4.333333333333333,2.8333333333333335,3.6666666666666665,4,3.8333333333333335,3.8333333333333335,NA,9
de96815a144969d39d669c32087db8b367a44c8c56712e586d483cba,6,5,2,2,2,2,3,2,2,4,3,3,2,3,4,2,5,6,4,6,6,5,6,6,6,4,2,4,3,4,4,3,4,3,4,4,4,4,4,5,3,3,3,3,5.001,419.958,430.145,29,FALSE,Oxygen,Earth goes around the Sun,1 year,The second way,No,Yes,30,10,12,FALSE,TRUE,FALSE,46,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,NA,2,Democrat,4,6,3,6,5,4,3,7,7,2,5,1,4,5,5,5,3,6,5.833333333333333,3.6666666666666665,4.666666666666667,4.166666666666667,4.666666666666667,4.5,NA,9
7d4a58eb109ce810785ebb86200c101f8696e425cfed6de1943d62ba,7,6,5,2,4,2,3,2,4,6,5,5,3,4,5,1,5,2,4,6,5,5,6,6,6,4,2,3,2,2,4,3,4,3,5,4,5,4,4,5,4,2,4,4,2.336,126.769,130.403,38,FALSE,Carbon Dioxide,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,24,Man/Male,Man/Male,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,Concierge,3,Democrat,2,6,3,5,5,2,2,6,7,2,6,1,6,5,2,5,3,5,5.666666666666667,4,3.8333333333333335,4,4.333333333333333,4.055555555555555,41.65,9
7955c7e978423d332b2b57d962410abbbba0496dca5ac7ab9702e1fb,6,6,6,4,6,3,3,4,2,4,6,6,5,4,6,3,6,2,6,5,3,4,5,5,4,5,1,5,3,5,5,3,3,1,3,4,3,3,3,3,3,2,3,4,3.046,81.661,84.414,27,TRUE,Hydrogen,Sun goes around the Earth,NA,The second way,No,Yes,500,10,24,TRUE,TRUE,TRUE,34,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,NA,6,Republican,7,1,7,2,2,7,4,4,4,2,4,2,7,1,7,1,7,1,4.333333333333333,2.9166666666666665,4.333333333333333,3.3333333333333335,4,3.888888888888889,NA,4
bd006e521af676835d641fb551607c284bf9c5f6c9e2fde9ed708e02,6,7,6,5,6,3,2,3,5,6,7,6,5,6,5,1,5,2,5,5,5,6,6,1,6,3,3,2,4,4,3,3,3,4,4,2,4,4,2,5,3,3,4,4,4.312,404.457,411.725,35,FALSE,Nitrogen,Sun goes around the Earth,NA,The first way,No,Yes,300,1,47,FALSE,TRUE,FALSE,23,Man/Male,Man/Male,"Hispanic: A person of Mexican, Puerto Rican, Cuban, Central, or South America, or other Spanish culture or origin, regardless of race",1,Supervisor/Manager of Food Preparation and Serving Workers,5,Republican,4,3,3,3,4,3,3,3,5,3,3,2,2,1,5,2,7,2,4.833333333333333,3.5,3.3333333333333335,3.1666666666666665,3.1666666666666665,3.2222222222222223,41.28,7
72a081f29bdb5e14635cbadbf1ad3c600a67f2cb29a61124bd43df9c,7,7,5,3,3,1,1,2,2,3,5,7,7,7,7,1,6,1,3,6,7,7,3,3,6,3,3,4,3,4,4,3,3,3,4,3,3,3,3,5,4,1,3,3,3.043,180.308,183.051,22,FALSE,Oxygen,Sun goes around the Earth,NA,The second way,No,Yes,500,10,24,TRUE,TRUE,FALSE,8,Woman/Female,Woman/Female,"Black: A person having origins in any of the Black racial groups of Africa,White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",2,NA,5,Republican,5,5,3,6,5,3,5,5,3,3,6,7,5,5,3,5,2,3,5.333333333333333,3.1666666666666665,4.5,4.833333333333333,3.8333333333333335,4.388888888888889,NA,6
18d20dabf8b05167781665b91c2e612617aeec0ea4506ad42b3797ee,6,6,2,6,7,3,1,2,2,6,5,1,3,2,5,1,6,5,6,3,2,2,4,3,2,3,2,3,3,4,3,3,3,2,3,4,3,2,2,3,3,2,3,4,7.222,133.468,136.077,13,FALSE,Oxygen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,39,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",2,Compliance Manager,6,Republican,5,5,3,2,6,3,4,3,3,2,3,3,5,5,2,1,3,1,2.6666666666666665,2.8333333333333335,4,3,2.8333333333333335,3.2777777777777777,55.85,9
e9c23203041ea6bd94b694c8c22339fd762895b0abf1d200779b5748,7,6,3,5,6,2,6,2,2,4,7,7,5,5,3,3,3,4,6,5,5,5,3,3,5,2,1,2,2,3,4,3,3,2,1,2,1,1,1,3,3,2,3,3,5.925,580.724,586.167,15,FALSE,Oxygen,Earth goes around the Sun,1 year,The first way,No,Yes,655,10,24,TRUE,TRUE,TRUE,22,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",5,Sales Manager,7,Republican,7,1,4,1,2,2,7,1,1,4,1,2,6,2,6,3,7,2,4.333333333333333,2.0833333333333335,2.8333333333333335,2.6666666666666665,4.333333333333333,3.2777777777777777,47.87,6
9c75f57f8311f2c6fb89184da27c9d899bdf113374bcd564e1c1169e,7,6,3,2,1,2,1,1,2,6,7,1,2,1,6,3,7,2,2,7,6,5,6,3,6,3,1,3,1,4,5,3,3,3,2,3,3,3,2,4,3,2,3,3,6.529,438.392,449.441,22,FALSE,Nitrogen,Earth goes around the Sun,1 day,The second way,No,Yes,500,1,47,FALSE,TRUE,FALSE,41,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",2,NA,2,Democrat,6,5,4,6,6,1,4,4,6,2,4,2,6,2,6,2,6,2,5.5,2.8333333333333335,4.666666666666667,3.6666666666666665,4,4.111111111111111,NA,9
729b812f630772ad0922387073c59cabe6e3e33e173eb58459ce299d,5,5,2,7,7,7,1,1,5,4,6,6,5,1,5,6,3,2,4,3,1,2,7,7,2,1,1,1,3,3,3,2,2,2,2,3,3,2,2,2,2,2,3,3,1.976,133.595,136.774,13,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,24,FALSE,TRUE,FALSE,54,Woman/Female,Woman/Female,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,Retired,7,Republican,5,7,6,4,6,3,3,2,4,3,1,3,3,1,1,1,7,1,3.6666666666666665,2.3333333333333335,5.166666666666667,2.6666666666666665,2.3333333333333335,3.388888888888889,NA,10
ed553a28c988214a05c150fe79defe293f289a2aca59692e6ee98dd0,7,1,1,2,6,2,1,1,2,1,2,5,2,2,6,2,6,2,1,4,6,6,1,1,6,3,1,5,2,5,4,2,3,2,4,3,3,4,3,5,3,2,3,3,4.072,164.461,167.566,16,FALSE,Nitrogen,Earth goes around the Sun,1 year,The second way,No,Yes,500,10,47,FALSE,TRUE,FALSE,40,Man/Male,Man/Male,"White: A person having origins in any of the original peoples of Europe, North Africa, or the Middle East",1,Other - Computer Science Worker,4,Independent,2,6,2,4,6,2,2,5,7,2,6,2,4,6,3,6,2,5,4,3.1666666666666665,3.6666666666666665,4,4.333333333333333,4,63.26,10
